-8.399999976158142090e+00	8.399999976158142090e+00
-1.600000000000000000e+01	1.600000000000000000e+01
-1.900000000000000000e+01	1.900000000000000000e+01
-1.399999856948852539e+00	1.399999856948852539e+00
-2.479999995231628418e+01	2.479999995231628418e+01
6.799999952316284180e+00	-6.799999952316284180e+00
-2.169999980926513672e+01	2.169999980926513672e+01
-2.259999990463256836e+01	2.259999990463256836e+01
-1.430000019073486328e+01	1.430000019073486328e+01
1.059999990463256836e+01	-1.059999990463256836e+01
-7.800000190734863281e+00	7.800000190734863281e+00
1.439999961853027344e+01	-1.439999961853027344e+01
5.100000381469726562e+00	-5.100000381469726562e+00
6.200000762939453125e+00	-6.200000762939453125e+00
-5.000000000000000000e-01	5.000000000000000000e-01
-1.770000076293945312e+01	1.770000076293945312e+01
1.219999980926513672e+01	-1.219999980926513672e+01
-1.400000572204589844e+00	1.400000572204589844e+00
-7.000000000000000000e+00	7.000000000000000000e+00
-1.830000019073486328e+01	1.830000019073486328e+01
4.699999809265136719e+00	-4.699999809265136719e+00
-1.180000019073486328e+01	1.180000019073486328e+01
-6.099999427795410156e+00	6.099999427795410156e+00
-2.090000057220458984e+01	2.090000057220458984e+01
-2.400000000000000000e+01	2.400000000000000000e+01
-1.000003814697265625e-01	1.000003814697265625e-01
6.100000381469726562e+00	-6.100000381469726562e+00
-1.899999618530273438e+00	1.899999618530273438e+00
1.720000076293945312e+01	-1.720000076293945312e+01
1.929999923706054688e+01	-1.929999923706054688e+01
4.899999618530273438e+00	-4.899999618530273438e+00
-2.260000038146972656e+01	2.260000038146972656e+01
1.119999885559082031e+01	-1.119999885559082031e+01
3.500000000000000000e+00	-3.500000000000000000e+00
-1.300000000000000000e+01	1.300000000000000000e+01
1.899999618530273438e+00	-1.899999618530273438e+00
-7.100000381469726562e+00	7.100000381469726562e+00
-6.200000762939453125e+00	6.200000762939453125e+00
9.800001144409179688e+00	-9.800001144409179688e+00
2.379999923706054688e+01	-2.379999923706054688e+01
1.500000000000000000e+01	-1.500000000000000000e+01
