5.780000000000000000e+02	1.010000000000000000e+02
5.700900000000000000e+04	3.439600000000000000e+04
2.238000000000000000e+04	1.811000000000000000e+03
2.056000000000000000e+03	6.790000000000000000e+02
5.630000000000000000e+02	5.250000000000000000e+02
4.882700000000000000e+04	2.342400000000000000e+04
1.997000000000000000e+03	8.000000000000000000e+01
5.153800000000000000e+04	2.010400000000000000e+04
5.270000000000000000e+02	4.900000000000000000e+01
6.680000000000000000e+02	2.140000000000000000e+02
2.668800000000000000e+04	2.187500000000000000e+04
4.050000000000000000e+02	3.810000000000000000e+02
4.042900000000000000e+04	3.647600000000000000e+04
1.069000000000000000e+04	1.237000000000000000e+03
6.146600000000000000e+04	5.699700000000000000e+04
5.647200000000000000e+04	5.099400000000000000e+04
1.550100000000000000e+04	4.635000000000000000e+03
4.358000000000000000e+03	5.300000000000000000e+01
2.690000000000000000e+02	1.830000000000000000e+02
4.640000000000000000e+03	7.430000000000000000e+02
2.804000000000000000e+04	2.172100000000000000e+04
1.586100000000000000e+04	1.900000000000000000e+01
1.601000000000000000e+03	1.600000000000000000e+02
6.550000000000000000e+02	1.680000000000000000e+02
2.526700000000000000e+04	2.276900000000000000e+04
4.902000000000000000e+03	4.501000000000000000e+03
6.963000000000000000e+03	3.182000000000000000e+03
3.511400000000000000e+04	2.974000000000000000e+04
1.309000000000000000e+03	3.260000000000000000e+02
3.848100000000000000e+04	2.521000000000000000e+03
4.710000000000000000e+02	5.200000000000000000e+01
4.630700000000000000e+04	3.942900000000000000e+04
1.639800000000000000e+04	1.591000000000000000e+03
1.710000000000000000e+02	1.470000000000000000e+02
5.807100000000000000e+04	4.507600000000000000e+04
7.182000000000000000e+03	5.474000000000000000e+03
1.104400000000000000e+04	1.464000000000000000e+03
6.340000000000000000e+03	3.021000000000000000e+03
5.498100000000000000e+04	3.490900000000000000e+04
5.340000000000000000e+02	1.060000000000000000e+02
1.887000000000000000e+03	5.000000000000000000e+01
1.474200000000000000e+04	7.474000000000000000e+03
2.648000000000000000e+03	1.262000000000000000e+03
3.755000000000000000e+03	1.800000000000000000e+02
2.030000000000000000e+03	3.220000000000000000e+02
1.912700000000000000e+04	3.395000000000000000e+03
1.268000000000000000e+03	2.430000000000000000e+02
3.630000000000000000e+02	1.910000000000000000e+02
5.529400000000000000e+04	3.361000000000000000e+04
1.259100000000000000e+04	6.633000000000000000e+03
1.992000000000000000e+03	3.720000000000000000e+02
5.527100000000000000e+04	5.097100000000000000e+04
5.414300000000000000e+04	4.589000000000000000e+04
1.416000000000000000e+03	2.600000000000000000e+01
4.104700000000000000e+04	3.439800000000000000e+04
1.192000000000000000e+03	6.250000000000000000e+02
1.044800000000000000e+04	3.591000000000000000e+03
3.409000000000000000e+03	3.319000000000000000e+03
1.219700000000000000e+04	8.768000000000000000e+03
2.175500000000000000e+04	1.361000000000000000e+03
4.199000000000000000e+03	2.210000000000000000e+03
4.290000000000000000e+02	3.570000000000000000e+02
5.240000000000000000e+02	4.880000000000000000e+02
1.221500000000000000e+04	1.117700000000000000e+04
2.666600000000000000e+04	8.302000000000000000e+03
3.450000000000000000e+02	2.510000000000000000e+02
1.070000000000000000e+03	7.700000000000000000e+01
2.588100000000000000e+04	1.295400000000000000e+04
6.130000000000000000e+02	5.100000000000000000e+01
2.899000000000000000e+03	5.820000000000000000e+02
7.440000000000000000e+02	6.190000000000000000e+02
4.428700000000000000e+04	2.314300000000000000e+04
5.046900000000000000e+04	3.676900000000000000e+04
2.819700000000000000e+04	2.875000000000000000e+03
2.010000000000000000e+02	6.100000000000000000e+01
5.516200000000000000e+04	4.329500000000000000e+04
2.823000000000000000e+03	0.000000000000000000e+00
1.834500000000000000e+04	1.673900000000000000e+04
2.206000000000000000e+03	2.080000000000000000e+02
4.620000000000000000e+02	3.770000000000000000e+02
6.086000000000000000e+03	8.000000000000000000e+01
2.770000000000000000e+02	1.930000000000000000e+02
1.241000000000000000e+03	1.130000000000000000e+02
3.190000000000000000e+02	2.080000000000000000e+02
4.375000000000000000e+03	2.431000000000000000e+03
5.870800000000000000e+04	5.853400000000000000e+04
8.238000000000000000e+03	1.552000000000000000e+03
1.978000000000000000e+03	3.060000000000000000e+02
4.068500000000000000e+04	1.383300000000000000e+04
2.905200000000000000e+04	1.771100000000000000e+04
4.629100000000000000e+04	4.360000000000000000e+04
1.081000000000000000e+03	2.060000000000000000e+02
1.441000000000000000e+03	2.750000000000000000e+02
5.982000000000000000e+04	4.747800000000000000e+04
6.058500000000000000e+04	3.672800000000000000e+04
2.156000000000000000e+03	4.120000000000000000e+02
6.470000000000000000e+02	1.400000000000000000e+02
1.381100000000000000e+04	1.460000000000000000e+02
1.387000000000000000e+03	2.920000000000000000e+02
1.316000000000000000e+03	2.640000000000000000e+02
1.685000000000000000e+03	3.160000000000000000e+02
2.682000000000000000e+03	1.984000000000000000e+03
2.969000000000000000e+03	1.700000000000000000e+01
3.821500000000000000e+04	2.616900000000000000e+04
4.553600000000000000e+04	3.506100000000000000e+04
4.502500000000000000e+04	3.528600000000000000e+04
2.793000000000000000e+03	5.260000000000000000e+02
4.730300000000000000e+04	2.618500000000000000e+04
5.389800000000000000e+04	4.915800000000000000e+04
1.181000000000000000e+03	7.110000000000000000e+02
1.252700000000000000e+04	1.130000000000000000e+03
1.883000000000000000e+03	6.220000000000000000e+02
5.335900000000000000e+04	4.900800000000000000e+04
2.839000000000000000e+03	1.303000000000000000e+03
3.150000000000000000e+02	1.810000000000000000e+02
4.590000000000000000e+02	4.000000000000000000e+00
4.320000000000000000e+03	1.934000000000000000e+03
1.889000000000000000e+03	1.074000000000000000e+03
8.130000000000000000e+02	2.070000000000000000e+02
1.176000000000000000e+03	1.710000000000000000e+02
1.057000000000000000e+03	2.590000000000000000e+02
3.306800000000000000e+04	1.311900000000000000e+04
2.826600000000000000e+04	1.417200000000000000e+04
4.400000000000000000e+02	2.290000000000000000e+02
2.347800000000000000e+04	1.918900000000000000e+04
3.108300000000000000e+04	2.543400000000000000e+04
4.737700000000000000e+04	3.182800000000000000e+04
4.710000000000000000e+02	1.200000000000000000e+02
2.447700000000000000e+04	5.800000000000000000e+01
1.100100000000000000e+04	4.503000000000000000e+03
1.340000000000000000e+02	7.000000000000000000e+01
4.852900000000000000e+04	4.228400000000000000e+04
5.336300000000000000e+04	3.391900000000000000e+04
3.670000000000000000e+02	1.230000000000000000e+02
6.752000000000000000e+03	4.720000000000000000e+02
3.408000000000000000e+03	9.570000000000000000e+02
2.960000000000000000e+03	9.010000000000000000e+02
1.345000000000000000e+03	9.830000000000000000e+02
1.127000000000000000e+03	9.000000000000000000e+00
7.174000000000000000e+03	5.990000000000000000e+03
5.840800000000000000e+04	5.776100000000000000e+04
6.126200000000000000e+04	6.109900000000000000e+04
4.650000000000000000e+02	3.400000000000000000e+01
1.085000000000000000e+03	2.780000000000000000e+02
3.373800000000000000e+04	1.151700000000000000e+04
1.519000000000000000e+03	3.800000000000000000e+01
6.045500000000000000e+04	5.474200000000000000e+04
3.781100000000000000e+04	1.751300000000000000e+04
5.123700000000000000e+04	4.007500000000000000e+04
6.790000000000000000e+02	1.800000000000000000e+02
6.670000000000000000e+02	1.720000000000000000e+02
5.371000000000000000e+03	5.015000000000000000e+03
2.347000000000000000e+03	7.680000000000000000e+02
6.870000000000000000e+02	3.550000000000000000e+02
5.520000000000000000e+02	2.200000000000000000e+02
7.278000000000000000e+03	2.063000000000000000e+03
2.550000000000000000e+02	1.440000000000000000e+02
5.707800000000000000e+04	5.631900000000000000e+04
6.630000000000000000e+02	4.700000000000000000e+01
6.348000000000000000e+03	5.240000000000000000e+02
4.980000000000000000e+02	1.390000000000000000e+02
3.280000000000000000e+02	1.640000000000000000e+02
2.750000000000000000e+02	1.020000000000000000e+02
1.033600000000000000e+04	8.490000000000000000e+02
3.441700000000000000e+04	2.052900000000000000e+04
8.930000000000000000e+02	1.360000000000000000e+02
5.570000000000000000e+02	3.870000000000000000e+02
2.558400000000000000e+04	1.215400000000000000e+04
1.665000000000000000e+03	1.000000000000000000e+00
6.140000000000000000e+02	1.520000000000000000e+02
5.647300000000000000e+04	5.549200000000000000e+04
5.474600000000000000e+04	7.499000000000000000e+03
5.548000000000000000e+03	5.179000000000000000e+03
1.267000000000000000e+03	9.400000000000000000e+02
2.234000000000000000e+03	2.830000000000000000e+02
4.840000000000000000e+02	3.550000000000000000e+02
5.770000000000000000e+02	1.010000000000000000e+02
3.637400000000000000e+04	1.034700000000000000e+04
5.840000000000000000e+02	1.170000000000000000e+02
1.124000000000000000e+03	4.600000000000000000e+01
2.543000000000000000e+04	2.324700000000000000e+04
3.907000000000000000e+03	1.081000000000000000e+03
4.731000000000000000e+04	3.108600000000000000e+04
1.308800000000000000e+04	7.590000000000000000e+02
2.850400000000000000e+04	2.718100000000000000e+04
4.320000000000000000e+02	1.560000000000000000e+02
6.166900000000000000e+04	6.143500000000000000e+04
3.498700000000000000e+04	1.843600000000000000e+04
4.740000000000000000e+02	6.500000000000000000e+01
1.806000000000000000e+04	8.766000000000000000e+03
6.710000000000000000e+02	3.400000000000000000e+02
1.182000000000000000e+03	6.040000000000000000e+02
1.327000000000000000e+03	5.020000000000000000e+02
2.034200000000000000e+04	1.271600000000000000e+04
5.740000000000000000e+02	5.320000000000000000e+02
1.101300000000000000e+04	4.796000000000000000e+03
2.752000000000000000e+03	2.360000000000000000e+02
5.324800000000000000e+04	4.636700000000000000e+04
9.520000000000000000e+02	8.270000000000000000e+02
3.401000000000000000e+03	3.341000000000000000e+03
2.963600000000000000e+04	2.768200000000000000e+04
3.224000000000000000e+03	4.400000000000000000e+02
4.524400000000000000e+04	2.222100000000000000e+04
5.280000000000000000e+02	1.320000000000000000e+02
2.060000000000000000e+02	1.300000000000000000e+01
1.628000000000000000e+03	4.170000000000000000e+02
9.977000000000000000e+03	3.165000000000000000e+03
5.222700000000000000e+04	4.624400000000000000e+04
5.660000000000000000e+02	1.860000000000000000e+02
2.709900000000000000e+04	1.686700000000000000e+04
5.472300000000000000e+04	4.660100000000000000e+04
2.522000000000000000e+04	1.960000000000000000e+02
2.757000000000000000e+03	7.560000000000000000e+02
2.402000000000000000e+03	7.330000000000000000e+02
2.358000000000000000e+03	2.315000000000000000e+03
7.270000000000000000e+02	4.230000000000000000e+02
2.642000000000000000e+03	6.700000000000000000e+01
1.907300000000000000e+04	1.003000000000000000e+03
7.340000000000000000e+02	4.560000000000000000e+02
2.967400000000000000e+04	2.547600000000000000e+04
4.600700000000000000e+04	4.066600000000000000e+04
1.138000000000000000e+03	4.320000000000000000e+02
1.192000000000000000e+03	7.180000000000000000e+02
1.519100000000000000e+04	8.291000000000000000e+03
3.988700000000000000e+04	3.527900000000000000e+04
4.294000000000000000e+03	5.700000000000000000e+01
4.470000000000000000e+02	4.070000000000000000e+02
4.076000000000000000e+03	3.486000000000000000e+03
2.460000000000000000e+02	2.390000000000000000e+02
1.473900000000000000e+04	8.366000000000000000e+03
5.337300000000000000e+04	4.589300000000000000e+04
6.000000000000000000e+02	2.740000000000000000e+02
9.670000000000000000e+02	4.880000000000000000e+02
4.100800000000000000e+04	2.385800000000000000e+04
3.575500000000000000e+04	2.934900000000000000e+04
6.111000000000000000e+03	2.000000000000000000e+03
6.060000000000000000e+02	4.760000000000000000e+02
3.085500000000000000e+04	1.866800000000000000e+04
1.089900000000000000e+04	7.081000000000000000e+03
9.860000000000000000e+02	7.600000000000000000e+02
5.421700000000000000e+04	4.662100000000000000e+04
8.976000000000000000e+03	6.715000000000000000e+03
8.120000000000000000e+02	2.800000000000000000e+01
1.128000000000000000e+03	7.200000000000000000e+02
3.333900000000000000e+04	1.691300000000000000e+04
2.155000000000000000e+04	8.063000000000000000e+03
1.818000000000000000e+03	9.100000000000000000e+01
4.232200000000000000e+04	3.520100000000000000e+04
5.831400000000000000e+04	5.623200000000000000e+04
4.130000000000000000e+02	1.030000000000000000e+02
1.556100000000000000e+04	1.351300000000000000e+04
1.108000000000000000e+03	2.710000000000000000e+02
4.640000000000000000e+03	4.464000000000000000e+03
2.120000000000000000e+03	4.500000000000000000e+01
3.992000000000000000e+03	1.020000000000000000e+02
1.318600000000000000e+04	1.190200000000000000e+04
3.218600000000000000e+04	5.483000000000000000e+03
5.959800000000000000e+04	4.342400000000000000e+04
5.990000000000000000e+03	1.500000000000000000e+01
5.871400000000000000e+04	2.656400000000000000e+04
4.140000000000000000e+02	8.000000000000000000e+00
5.112700000000000000e+04	1.969500000000000000e+04
6.486000000000000000e+03	4.627000000000000000e+03
1.557000000000000000e+03	5.000000000000000000e+00
5.380000000000000000e+02	2.100000000000000000e+01
9.490000000000000000e+02	1.410000000000000000e+02
7.900000000000000000e+02	1.600000000000000000e+01
1.155000000000000000e+03	4.620000000000000000e+02
6.290000000000000000e+02	1.210000000000000000e+02
3.333000000000000000e+03	5.260000000000000000e+02
1.171000000000000000e+03	1.800000000000000000e+02
2.119500000000000000e+04	8.012000000000000000e+03
4.123000000000000000e+03	1.727000000000000000e+03
3.620000000000000000e+03	9.900000000000000000e+01
4.331200000000000000e+04	2.742300000000000000e+04
1.146000000000000000e+03	1.600000000000000000e+02
5.258000000000000000e+03	1.200000000000000000e+01
8.553000000000000000e+03	3.120000000000000000e+02
4.359200000000000000e+04	6.950000000000000000e+02
4.665900000000000000e+04	3.131200000000000000e+04
1.857000000000000000e+03	7.440000000000000000e+02
4.570000000000000000e+02	7.200000000000000000e+01
1.341700000000000000e+04	8.926000000000000000e+03
1.530000000000000000e+02	6.100000000000000000e+01
3.805000000000000000e+03	1.146000000000000000e+03
3.940000000000000000e+02	4.000000000000000000e+00
5.350000000000000000e+02	1.520000000000000000e+02
5.923700000000000000e+04	5.628600000000000000e+04
2.400000000000000000e+02	8.900000000000000000e+01
1.422000000000000000e+03	4.630000000000000000e+02
1.257000000000000000e+03	6.800000000000000000e+01
3.899500000000000000e+04	2.244400000000000000e+04
1.447600000000000000e+04	5.472000000000000000e+03
3.002500000000000000e+04	8.151000000000000000e+03
5.953000000000000000e+03	1.000000000000000000e+00
1.585000000000000000e+03	7.100000000000000000e+01
2.395700000000000000e+04	1.900000000000000000e+01
1.876000000000000000e+03	1.190000000000000000e+02
2.916900000000000000e+04	1.471800000000000000e+04
5.766500000000000000e+04	4.375100000000000000e+04
6.163800000000000000e+04	4.710100000000000000e+04
5.750000000000000000e+02	2.910000000000000000e+02
6.454000000000000000e+03	2.644000000000000000e+03
4.272000000000000000e+03	2.900000000000000000e+01
2.428000000000000000e+03	6.600000000000000000e+01
2.743000000000000000e+03	6.800000000000000000e+01
4.728400000000000000e+04	4.218500000000000000e+04
2.786400000000000000e+04	2.197700000000000000e+04
1.840000000000000000e+02	0.000000000000000000e+00
7.458000000000000000e+03	1.740000000000000000e+02
9.500000000000000000e+01	2.700000000000000000e+01
6.058100000000000000e+04	4.826500000000000000e+04
1.127000000000000000e+03	1.660000000000000000e+02
2.534000000000000000e+03	7.780000000000000000e+02
6.099700000000000000e+04	5.620200000000000000e+04
1.498800000000000000e+04	2.763000000000000000e+03
4.887100000000000000e+04	4.052700000000000000e+04
5.240000000000000000e+02	2.150000000000000000e+02
2.133400000000000000e+04	1.839700000000000000e+04
1.034000000000000000e+03	2.200000000000000000e+01
3.666700000000000000e+04	2.998200000000000000e+04
2.346900000000000000e+04	8.549000000000000000e+03
4.929100000000000000e+04	3.483600000000000000e+04
2.124000000000000000e+03	1.605000000000000000e+03
8.280000000000000000e+02	9.500000000000000000e+01
2.580000000000000000e+02	4.000000000000000000e+00
2.376700000000000000e+04	2.216400000000000000e+04
1.092000000000000000e+03	4.180000000000000000e+02
1.500600000000000000e+04	5.610000000000000000e+03
6.680000000000000000e+02	3.950000000000000000e+02
2.780000000000000000e+02	1.750000000000000000e+02
3.028000000000000000e+03	4.550000000000000000e+02
3.295000000000000000e+04	9.579000000000000000e+03
