1.330000000001746230e+01	1.330000000001746230e+01	5.213999999999999773e+02	1.525299999999999955e+03	2.799999999999999822e+00	4.500000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	8.029999999999999716e+01	8.009999999999999432e+01	1.800000000000000044e+00	1.600000000000000089e+00
-5.000000000000000000e-01	5.000000000000000000e-01	2.399000000000000057e+02	2.399000000000000057e+02	2.500000000000000000e+00	2.000000000000000000e+00
-1.940000000002328306e+01	-1.940000000002328306e+01	4.789999999999999858e+01	4.770000000000000284e+01	3.799999999999999822e+00	2.299999999999999822e+00
1.730000000004656613e+01	-1.730000000004656613e+01	5.445000000000000000e+02	2.731000000000000227e+02	2.600000000000000089e+00	3.700000000000000178e+00
2.600000000000363798e+00	2.600000000000363798e+00	1.984200000000000045e+03	3.396000000000000227e+02	3.100000000000000089e+00	3.100000000000000089e+00
1.440000000000145519e+01	1.440000000000145519e+01	5.088999999999999773e+02	2.441999999999999886e+02	3.200000000000000178e+00	2.500000000000000000e+00
-8.000000000174622983e-01	-8.000000000174622983e-01	3.138999999999999773e+02	3.138999999999999773e+02	3.899999999999999911e+00	3.299999999999999822e+00
1.999999999534338713e-01	-1.999999999534338713e-01	1.911999999999999886e+02	1.910999999999999943e+02	3.500000000000000000e+00	3.600000000000000089e+00
1.000000000058207661e-01	1.000000000058207661e-01	1.469000000000000057e+02	1.465999999999999943e+02	2.500000000000000000e+00	2.399999999999999911e+00
-8.000000000465661287e-01	8.000000000465661287e-01	1.435999999999999943e+02	1.434000000000000057e+02	4.500000000000000000e+00	3.600000000000000089e+00
3.199999999982537702e+00	-3.199999999982537702e+00	9.605000000000000000e+02	1.846999999999999886e+02	3.000000000000000000e+00	1.699999999999999956e+00
-4.000000000232830644e-01	4.000000000232830644e-01	1.464000000000000057e+02	1.464000000000000057e+02	1.100000000000000089e+00	3.799999999999999822e+00
-4.300000000046566129e+00	-4.300000000046566129e+00	2.154000000000000057e+02	6.928999999999999773e+02	3.100000000000000089e+00	2.700000000000000178e+00
1.760000000003492460e+01	1.760000000003492460e+01	1.037599999999999909e+03	7.511000000000000227e+02	3.100000000000000089e+00	2.200000000000000178e+00
1.340000000002328306e+01	-1.340000000002328306e+01	4.648999999999999773e+02	1.571700000000000045e+03	1.100000000000000089e+00	3.500000000000000000e+00
-7.999999999883584678e-01	7.999999999883584678e-01	5.260000000000000000e+02	5.258999999999999773e+02	3.200000000000000178e+00	3.200000000000000178e+00
2.899999999965075403e+00	2.899999999965075403e+00	1.380999999999999943e+02	1.381999999999999886e+02	3.500000000000000000e+00	2.200000000000000178e+00
1.509999999997671694e+01	-1.509999999997671694e+01	1.453500000000000000e+03	1.003000000000000000e+03	4.099999999999999645e+00	4.000000000000000000e+00
7.200000000011641532e+00	-7.200000000011641532e+00	6.618999999999999773e+02	1.389099999999999909e+03	2.799999999999999822e+00	1.699999999999999956e+00
-6.300000000002910383e+00	6.300000000002910383e+00	7.629999999999999716e+01	7.629999999999999716e+01	3.399999999999999911e+00	4.200000000000000178e+00
-1.759999999997671694e+01	1.759999999997671694e+01	7.268999999999999773e+02	1.603500000000000000e+03	1.800000000000000044e+00	2.700000000000000178e+00
-1.929999999993015081e+01	-1.929999999993015081e+01	6.271000000000000227e+02	6.325000000000000000e+02	2.399999999999999911e+00	1.699999999999999956e+00
-5.799999999988358468e+00	5.799999999988358468e+00	2.114000000000000057e+02	1.703000000000000114e+02	4.099999999999999645e+00	3.799999999999999822e+00
7.999999999301508069e-01	-7.999999999301508069e-01	1.344000000000000057e+02	1.345999999999999943e+02	2.100000000000000089e+00	3.899999999999999911e+00
-3.000000000029103830e-01	3.000000000029103830e-01	1.498000000000000114e+02	1.496999999999999886e+02	4.400000000000000355e+00	1.399999999999999911e+00
-1.200000000011641532e+00	-1.200000000011641532e+00	2.856999999999999886e+02	2.856999999999999886e+02	2.000000000000000000e+00	2.000000000000000000e+00
8.599999999976716936e+00	8.599999999976716936e+00	5.907000000000000455e+02	6.759999999999999432e+01	2.899999999999999911e+00	1.500000000000000000e+00
-1.000000000349245965e-01	-1.000000000349245965e-01	1.628000000000000114e+02	1.628000000000000114e+02	2.399999999999999911e+00	1.699999999999999956e+00
-1.590000000002328306e+01	-1.590000000002328306e+01	3.996000000000000227e+02	1.474299999999999955e+03	4.500000000000000000e+00	3.000000000000000000e+00
-2.500000000000000000e+00	-2.500000000000000000e+00	4.590000000000000000e+02	7.429999999999999716e+01	3.700000000000000178e+00	3.600000000000000089e+00
-9.999999997671693563e-02	-9.999999997671693563e-02	2.030000000000000000e+02	2.028000000000000114e+02	2.299999999999999822e+00	1.600000000000000089e+00
1.500000000000000000e+01	-1.500000000000000000e+01	8.429999999999999716e+01	8.192999999999999545e+02	1.600000000000000089e+00	2.299999999999999822e+00
-4.000000000232830644e-01	4.000000000232830644e-01	2.308000000000000114e+02	2.305999999999999943e+02	2.000000000000000000e+00	1.899999999999999911e+00
-3.000000000465661287e-01	-3.000000000465661287e-01	1.834000000000000057e+02	1.833000000000000114e+02	3.700000000000000178e+00	3.299999999999999822e+00
-7.700000000069849193e+00	7.700000000069849193e+00	1.701999999999999886e+02	1.700999999999999943e+02	4.299999999999999822e+00	2.899999999999999911e+00
-2.999999999883584678e-01	2.999999999883584678e-01	1.104000000000000057e+02	1.105000000000000000e+02	2.700000000000000178e+00	4.400000000000000355e+00
1.000000000058207661e-01	-1.000000000058207661e-01	3.168000000000000114e+02	3.166999999999999886e+02	1.699999999999999956e+00	1.300000000000000044e+00
-2.479999999998835847e+01	2.479999999998835847e+01	1.593000000000000114e+02	1.593000000000000114e+02	3.200000000000000178e+00	4.099999999999999645e+00
8.799999999999272404e+00	8.799999999999272404e+00	1.540500000000000000e+03	6.401000000000000227e+02	3.100000000000000089e+00	2.200000000000000178e+00
4.000000000232830644e-01	-4.000000000232830644e-01	4.901000000000000227e+02	4.901999999999999886e+02	2.600000000000000089e+00	2.700000000000000178e+00
