1.430000000004656613e+01	-1.430000000004656613e+01	2.231999999999999886e+02	1.232799999999999955e+03	1.000000000000000000e+00	3.700000000000000178e+00
-1.980000000004656613e+01	-1.980000000004656613e+01	3.803000000000000114e+02	5.377000000000000455e+02	1.300000000000000044e+00	1.899999999999999911e+00
1.500000000000000000e+00	1.500000000000000000e+00	7.048999999999999773e+02	1.895999999999999943e+02	3.200000000000000178e+00	1.000000000000000000e+00
-7.500000000000000000e+00	7.500000000000000000e+00	1.186599999999999909e+03	1.277799999999999955e+03	3.000000000000000000e+00	1.899999999999999911e+00
0.000000000000000000e+00	0.000000000000000000e+00	2.050999999999999943e+02	2.051999999999999886e+02	1.500000000000000000e+00	2.500000000000000000e+00
1.970000000001164153e+01	1.970000000001164153e+01	2.963000000000000114e+02	8.842000000000000455e+02	3.899999999999999911e+00	2.899999999999999911e+00
1.000000000058207661e-01	1.000000000058207661e-01	2.396999999999999886e+02	2.398000000000000114e+02	3.700000000000000178e+00	4.000000000000000000e+00
-5.000000000000000000e-01	-5.000000000000000000e-01	2.893000000000000114e+02	2.893999999999999773e+02	4.000000000000000000e+00	4.200000000000000178e+00
-3.700000000011641532e+00	3.700000000011641532e+00	1.130999999999999943e+02	1.130000000000000000e+02	3.100000000000000089e+00	2.200000000000000178e+00
-9.599999999976716936e+00	9.599999999976716936e+00	9.340000000000000000e+02	3.936999999999999886e+02	3.899999999999999911e+00	3.200000000000000178e+00
-1.909999999997671694e+01	1.909999999997671694e+01	2.351999999999999886e+02	1.620900000000000091e+03	1.300000000000000044e+00	2.600000000000000089e+00
-5.999999999767169356e-01	-5.999999999767169356e-01	8.747000000000000455e+02	8.746000000000000227e+02	2.600000000000000089e+00	3.299999999999999822e+00
-2.420000000001164153e+01	2.420000000001164153e+01	1.767299999999999955e+03	1.127799999999999955e+03	3.600000000000000089e+00	2.899999999999999911e+00
-1.540000000002328306e+01	-1.540000000002328306e+01	1.625200000000000045e+03	7.527000000000000455e+02	3.899999999999999911e+00	2.600000000000000089e+00
-1.869999999995343387e+01	-1.869999999995343387e+01	1.967400000000000091e+03	7.831000000000000227e+02	2.600000000000000089e+00	3.100000000000000089e+00
-1.000000000058207661e-01	-1.000000000058207661e-01	2.583000000000000114e+02	2.583000000000000114e+02	1.300000000000000044e+00	4.099999999999999645e+00
1.200000000000000000e+01	-1.200000000000000000e+01	1.654700000000000045e+03	5.342000000000000455e+02	2.500000000000000000e+00	1.899999999999999911e+00
-5.500000000000000000e+00	5.500000000000000000e+00	6.007999999999999545e+02	9.202999999999999545e+02	1.800000000000000044e+00	1.899999999999999911e+00
-1.679999999998835847e+01	1.679999999998835847e+01	8.353999999999999773e+02	1.322200000000000045e+03	4.400000000000000355e+00	3.500000000000000000e+00
6.999999999970896170e-01	6.999999999970896170e-01	3.066999999999999886e+02	3.066999999999999886e+02	2.600000000000000089e+00	3.200000000000000178e+00
8.000000000465661287e-01	8.000000000465661287e-01	1.800000000000000000e+02	1.801999999999999886e+02	3.700000000000000178e+00	4.400000000000000355e+00
-9.099999999976716936e+00	9.099999999976716936e+00	1.414299999999999955e+03	6.276000000000000227e+02	3.700000000000000178e+00	4.200000000000000178e+00
-7.000000000116415322e-01	7.000000000116415322e-01	2.946999999999999886e+02	2.946000000000000227e+02	3.600000000000000089e+00	1.300000000000000044e+00
