7.063353986000000238e+08	7.063354163999999762e+08	-1.779999995231628418e+01
1.744301652099999905e+09	1.744301657799999952e+09	-5.700000047683715820e+00
2.340684806099999905e+09	2.340684793900000095e+09	1.219999980926513672e+01
2.547790456199999809e+09	2.547790450800000191e+09	5.399999618530273438e+00
2.684977229099999905e+09	2.684977227500000000e+09	1.599999904632568359e+00
2.704974030599999905e+09	2.704974036300000191e+09	-5.700000286102294922e+00
3.133428988900000095e+09	3.133429012900000095e+09	-2.400000000000000000e+01
3.209516837000000000e+09	3.209516825800000191e+09	1.119999980926513672e+01
3.217481496300000191e+09	3.217481484699999809e+09	1.160000038146972656e+01
3.266050590599999905e+09	3.266050581699999809e+09	8.900000095367431641e+00
3.432390789599999905e+09	3.432390788599999905e+09	1.000000000000000000e+00
3.462477004900000095e+09	3.462476998699999809e+09	6.200000286102294922e+00
3.577783509699999809e+09	3.577783515400000095e+09	-5.700000286102294922e+00
3.592463666300000191e+09	3.592463688599999905e+09	-2.229999971389770508e+01
3.641676188599999905e+09	3.641676193300000191e+09	-4.700000286102294922e+00
3.954187694500000000e+09	3.954187685500000000e+09	9.000000000000000000e+00
3.959321791099999905e+09	3.959321800599999905e+09	-9.500000000000000000e+00
4.091518863500000000e+09	4.091518845400000095e+09	1.809999990463256836e+01
4.093376534199999809e+09	4.093376522300000191e+09	1.189999961853027344e+01
4.130755444800000191e+09	4.130755457900000095e+09	-1.309999990463256836e+01
4.262112712000000000e+09	4.262112701599999905e+09	1.040000009536743164e+01
4.425153064399999619e+09	4.425153073500000000e+09	-9.100000381469726562e+00
4.501489597199999809e+09	4.501489588100000381e+09	9.099999427795410156e+00
4.809729457500000000e+09	4.809729460100000381e+09	-2.600000381469726562e+00
4.821584196199999809e+09	4.821584216600000381e+09	-2.040000057220458984e+01
4.933210526100000381e+09	4.933210530100000381e+09	-4.000000000000000000e+00
4.988445692899999619e+09	4.988445689800000191e+09	3.099999427795410156e+00
5.017515934600000381e+09	5.017515929300000191e+09	5.300000190734863281e+00
5.709636552600000381e+09	5.709636534899999619e+09	1.770000076293945312e+01
5.852754675699999809e+09	5.852754676600000381e+09	-9.000005722045898438e-01
5.861320196500000000e+09	5.861320193199999809e+09	3.300000190734863281e+00
3.197617152859999847e+10	3.197617154209999847e+10	-1.350000000000000000e+01
3.234895967529999924e+10	3.234895967020000076e+10	5.099998474121093750e+00
3.274538296729999924e+10	3.274538295259999847e+10	1.470000076293945312e+01
3.293885153209999847e+10	3.293885151479999924e+10	1.729999923706054688e+01
3.303887287409999847e+10	3.303887285959999847e+10	1.450000000000000000e+01
3.318667416829999924e+10	3.318667417950000000e+10	-1.120000076293945312e+01
3.319160987220000076e+10	3.319160987650000000e+10	-4.299999237060546875e+00
3.330874348959999847e+10	3.330874349859999847e+10	-9.000000000000000000e+00
3.338384693970000076e+10	3.338384695909999847e+10	-1.939999771118164062e+01
3.362597629259999847e+10	3.362597630459999847e+10	-1.200000000000000000e+01
3.676109243930000305e+10	3.676109244719999695e+10	-7.899993896484375000e+00
3.696601626280000305e+10	3.696601625919999695e+10	3.600006103515625000e+00
3.721731818809999847e+10	3.721731820280000305e+10	-1.470000457763671875e+01
3.727463823550000000e+10	3.727463823700000000e+10	-1.500000000000000000e+00
3.739883722880000305e+10	3.739883721790000153e+10	1.090000152587890625e+01
