6.793199172000000477e+08	6.793199291000000238e+08	-1.189999997615814209e+01
1.001107769399999976e+09	1.001107792399999976e+09	-2.300000000000000000e+01
1.043862320200000048e+09	1.043862338299999952e+09	-1.809999990463256836e+01
1.132385364500000000e+09	1.132385360200000048e+09	4.299999952316284180e+00
1.170368400599999905e+09	1.170368388900000095e+09	1.169999980926513672e+01
2.597464849300000191e+09	2.597464834599999905e+09	1.470000028610229492e+01
2.850758853500000000e+09	2.850758857199999809e+09	-3.699999809265136719e+00
3.331781232500000000e+09	3.331781239500000000e+09	-7.000000000000000000e+00
3.491259286099999905e+09	3.491259277000000000e+09	9.099999904632568359e+00
3.597710659800000191e+09	3.597710682099999905e+09	-2.229999971389770508e+01
3.749679868199999809e+09	3.749679845500000000e+09	2.269999980926513672e+01
3.845642187699999809e+09	3.845642203800000191e+09	-1.610000038146972656e+01
4.047715803500000000e+09	4.047715788900000095e+09	1.459999990463256836e+01
5.539643013199999809e+09	5.539643007800000191e+09	5.399999618530273438e+00
5.548259727000000000e+09	5.548259743699999809e+09	-1.669999980926513672e+01
5.559828604100000381e+09	5.559828607699999809e+09	-3.599999427795410156e+00
5.740602651199999809e+09	5.740602667699999809e+09	-1.650000000000000000e+01
6.105253602699999809e+09	6.105253586600000381e+09	1.609999942779541016e+01
6.346757655300000191e+09	6.346757674800000191e+09	-1.950000000000000000e+01
6.514744100500000000e+09	6.514744102899999619e+09	-2.399999618530273438e+00
6.569244841699999809e+09	6.569244853500000000e+09	-1.180000019073486328e+01
7.263703900000000000e+09	7.263703899800000191e+09	1.999998092651367188e-01
7.280838443899999619e+09	7.280838444899999619e+09	-1.000000000000000000e+00
7.400598223300000191e+09	7.400598204000000000e+09	1.930000019073486328e+01
7.520060840500000000e+09	7.520060865399999619e+09	-2.489999961853027344e+01
7.849764149100000381e+09	7.849764148300000191e+09	8.000001907348632812e-01
8.163164757800000191e+09	8.163164747199999809e+09	1.060000038146972656e+01
8.227529131399999619e+09	8.227529143199999809e+09	-1.180000019073486328e+01
8.837708725600000381e+09	8.837708716899999619e+09	8.700000762939453125e+00
8.919073687200000763e+09	8.919073703500000000e+09	-1.629999923706054688e+01
9.110350411500000000e+09	9.110350396899999619e+09	1.460000038146972656e+01
9.307305445600000381e+09	9.307305442500000000e+09	3.100000381469726562e+00
9.460612267600000381e+09	9.460612260899999619e+09	6.700000762939453125e+00
9.590138155700000763e+09	9.590138157799999237e+09	-2.099998474121093750e+00
1.446878857639999962e+10	1.446878856320000076e+10	1.319999885559082031e+01
1.515706291029999924e+10	1.515706293420000076e+10	-2.390000152587890625e+01
1.560434144920000076e+10	1.560434144860000038e+10	6.000003814697265625e-01
1.565178956229999924e+10	1.565178954210000038e+10	2.019999885559082031e+01
1.591070338100000000e+10	1.591070340570000076e+10	-2.470000076293945312e+01
1.627622737439999962e+10	1.627622735570000076e+10	1.869999885559082031e+01
1.682445444879999924e+10	1.682445447110000038e+10	-2.230000114440917969e+01
1.691468267279999924e+10	1.691468268220000076e+10	-9.400001525878906250e+00
1.781795165029999924e+10	1.781795163870000076e+10	1.159999847412109375e+01
1.885204507390000153e+10	1.885204508220000076e+10	-8.299999237060546875e+00
1.901923885059999847e+10	1.901923885340000153e+10	-2.800003051757812500e+00
1.964298994679999924e+10	1.964298992979999924e+10	1.700000000000000000e+01
2.007730429629999924e+10	2.007730431920000076e+10	-2.290000152587890625e+01
2.016045432990000153e+10	2.016045434959999847e+10	-1.969999694824218750e+01
2.069371362009999847e+10	2.069371363020000076e+10	-1.010000228881835938e+01
2.109933498520000076e+10	2.109933499929999924e+10	-1.409999847412109375e+01
2.112956554859999847e+10	2.112956556400000000e+10	-1.540000152587890625e+01
2.172942631309999847e+10	2.172942633570000076e+10	-2.260000228881835938e+01
2.187959506270000076e+10	2.187959506209999847e+10	6.000022888183593750e-01
2.188990921470000076e+10	2.188990921379999924e+10	9.000015258789062500e-01
2.220205777920000076e+10	2.220205779709999847e+10	-1.789999771118164062e+01
2.256713571429999924e+10	2.256713572220000076e+10	-7.900001525878906250e+00
2.265110226540000153e+10	2.265110228520000076e+10	-1.979999923706054688e+01
2.281812651450000000e+10	2.281812652859999847e+10	-1.409999847412109375e+01
2.313667273979999924e+10	2.313667275390000153e+10	-1.410000228881835938e+01
2.333136407700000000e+10	2.333136405929999924e+10	1.770000076293945312e+01
2.336388831509999847e+10	2.336388831279999924e+10	2.299999237060546875e+00
2.344419744970000076e+10	2.344419746300000000e+10	-1.329999923706054688e+01
2.369340925550000000e+10	2.369340923390000153e+10	2.159999847412109375e+01
2.427358090620000076e+10	2.427358089550000000e+10	1.070000076293945312e+01
2.469750235470000076e+10	2.469750236750000000e+10	-1.279999923706054688e+01
2.498864531429999924e+10	2.498864530320000076e+10	1.109999847412109375e+01
2.533616961620000076e+10	2.533616960950000000e+10	6.700000762939453125e+00
2.539660520540000153e+10	2.539660518620000076e+10	1.920000076293945312e+01
2.560129184529999924e+10	2.560129182729999924e+10	1.800000000000000000e+01
2.569237486359999847e+10	2.569237488670000076e+10	-2.310000228881835938e+01
2.578717940050000000e+10	2.578717941429999924e+10	-1.379999923706054688e+01
2.579387337700000000e+10	2.579387338279999924e+10	-5.799999237060546875e+00
2.787911055920000076e+10	2.787911054209999847e+10	1.710000228881835938e+01
2.799942594359999847e+10	2.799942593829999924e+10	5.299999237060546875e+00
2.847103306190000153e+10	2.847103305720000076e+10	4.700000762939453125e+00
