4.409696162100000381e+09	4.409696145800000191e+09	1.630000019073486328e+01
5.077365316500000000e+09	5.077365308600000381e+09	7.899999618530273438e+00
1.176567398610000038e+10	1.176567400870000076e+10	-2.260000038146972656e+01
1.178658722979999924e+10	1.178658724720000076e+10	-1.740000152587890625e+01
1.249055957100000000e+10	1.249055955170000076e+10	1.929999923706054688e+01
1.269697978760000038e+10	1.269697978689999962e+10	7.000007629394531250e-01
1.275310425270000076e+10	1.275310425220000076e+10	5.000000000000000000e-01
1.301189525110000038e+10	1.301189526410000038e+10	-1.300000000000000000e+01
1.452460745950000000e+10	1.452460745670000076e+10	2.799999237060546875e+00
1.461885449129999924e+10	1.461885446700000000e+10	2.429999923706054688e+01
1.469807270970000076e+10	1.469807269270000076e+10	1.700000000000000000e+01
1.911562824800000000e+10	1.911562827029999924e+10	-2.229999923706054688e+01
1.913270319029999924e+10	1.913270321150000000e+10	-2.120000076293945312e+01
1.955166212950000000e+10	1.955166211759999847e+10	1.190000152587890625e+01
1.956522188620000076e+10	1.956522188479999924e+10	1.400001525878906250e+00
1.983744279879999924e+10	1.983744281800000000e+10	-1.920000076293945312e+01
2.003176180209999847e+10	2.003176181990000153e+10	-1.780000305175781250e+01
2.058513277900000000e+10	2.058513279200000000e+10	-1.300000000000000000e+01
2.145953156370000076e+10	2.145953154420000076e+10	1.950000000000000000e+01
2.215453879570000076e+10	2.215453877209999847e+10	2.360000228881835938e+01
2.225910904290000153e+10	2.225910902590000153e+10	1.700000000000000000e+01
2.226588481709999847e+10	2.226588483650000000e+10	-1.940000152587890625e+01
2.229940507240000153e+10	2.229940505400000000e+10	1.840000152587890625e+01
2.240366255100000000e+10	2.240366257200000000e+10	-2.100000000000000000e+01
2.253558986920000076e+10	2.253558985240000153e+10	1.679999923706054688e+01
2.324982870040000153e+10	2.324982868620000076e+10	1.420000076293945312e+01
2.325287875400000000e+10	2.325287876579999924e+10	-1.179999923706054688e+01
2.337750443570000076e+10	2.337750442750000000e+10	8.200000762939453125e+00
2.338577484209999847e+10	2.338577486400000000e+10	-2.190000152587890625e+01
2.372097567129999924e+10	2.372097567259999847e+10	-1.299999237060546875e+00
2.406147110650000000e+10	2.406147112740000153e+10	-2.090000152587890625e+01
